entry_id,kanji,kana,meaning,part_of_speech,jlpt_level,example_sentence,example_reading,example_chinese,tags,notes,enriched_by,confidence
V0520,,えてしまった,搭錯了,other,N4,計算出錯了 ⚖  相似詞微觀對⽐：間 違う  vs 誤る（あやま る） 間違う  / 間違える：通 常指⼀般的、⽇常的、 技術上的⼩錯（如：寫 錯字、看錯時間、⾛錯 路）。,計算出錯了 ⚖  相似詞微觀對⽐：間 違う  vs 誤る（あやま る） 間違う  / 間違える：通 常指⼀般的、⽇常的、 技術上的⼩錯（如：寫 錯字、看錯時間、⾛錯 路）。,搭錯了,N4|other,⽕⾞的⽅向 2. 〜が間違っている 「某個想法、答案或做 法本⾝是錯誤的（處於 錯誤的狀態）」 彼の意⾒は間違ってい 計算が間違っている → 計算出錯了 ⚖  相似詞微觀對⽐：間 違う  vs 誤る（あやま る） 間違う  / 間違える：通 常指⼀般的、⽇常的、 技術上的⼩錯（如：寫 錯字、看錯時間、⾛錯 路）。 誤る（あやまる）：通常 指重⼤的、⽅針性的、 會導致嚴重後果的錯誤 選擇（如：⼈⽣の選択 を誤る  / 誤った判断）。,teacher_agent,0.83
V0521,慌てる,あわてる,慌張、著急、⼿⾜無,verb,N4,私は毎日慌てる。,わたしはまいにちあわてる。,我每天慌張。,N4|verb,措、急急忙忙 1. 因為「時間不夠」⽽ 急急忙忙 朝寝坊して、慌てて家 を出た → 早上睡過頭， 急急忙忙地出了家⾨ 2. 因為「突發意外」⽽ 驚慌失措 地震が起きても、慌て ずに落ち着いて⾏動し,teacher_agent,0.79
V0522,,てください,就算發⽣,i_adjective,N4,地震，也請不要慌張， 冷靜地採取⾏動 3. 慣⽤勸導句：「慌て ないで（別急）」 慌てないで、ゆっくり 話してください。,地震，也請不要慌張， 冷靜地採取⾏動 3. 慣⽤勸導句：「慌て ないで（別急）」 慌てないで、ゆっくり 話してください。,就算發⽣,N4|i_adjective,地震，也請不要慌張， 冷靜地採取⾏動 3. 慣⽤勸導句：「慌て ないで（別急）」 慌てないで、ゆっくり 話してください。 →別 著急，請慢慢說 もとめる 求める こたえる 応える うっかり ー ぐっすり ー どっと ー,teacher_agent,0.83
V0523,,そっと,靜靜地、悄悄地,other,N5,そっとについて勉強しています。,そっとについてべんきょうしています。,我正在學習關於靜靜地的內容。,N5|other,,teacher_agent,0.88
V0524,平等,びょうどう,平等,noun,N4,平等について勉強しています。,びょうどうについてべんきょうしています。,我正在學習關於平等的內容。,N4|noun,,teacher_agent,0.79
V0525,成⽴,せいりつ,成⽴,noun,N4,成⽴について勉強しています。,せいりつについてべんきょうしています。,我正在學習關於成⽴的內容。,N4|noun,,teacher_agent,0.79
V0526,優勝,ゆうしょう,優勝,noun,N4,優勝について勉強しています。,ゆうしょうについてべんきょうしています。,我正在學習關於優勝的內容。,N4|noun,,teacher_agent,0.79
V0527,終了,しゅうりょう,終了,noun,N4,終了について勉強しています。,しゅうりょうについてべんきょうしています。,我正在學習關於終了的內容。,N4|noun,,teacher_agent,0.79
V0528,改善,かいぜん,改進,noun,N4,おしまい ー 1. 故事、童話或節⽬的 結尾 これでおしまい。,おしまい ー 1. 故事、童話或節⽬的 結尾 これでおしまい。,改進,N4|noun,おしまい ー 1. 故事、童話或節⽬的 結尾 これでおしまい。 → 故 事到這裡就結束囉 2. ⽇常⽣活中的「收 ⼯、做完囉」 ⽉份,teacher_agent,0.83
V0529,,いちがつ,⼀⽉,other,N4,いちがつについて勉強しています。,いちがつについてべんきょうしています。,我正在學習關於⼀⽉的內容。,N4|other,,teacher_agent,0.79
V0530,,にがつ,⼆⽉,other,N5,にがつについて勉強しています。,にがつについてべんきょうしています。,我正在學習關於⼆⽉的內容。,N5|other,,teacher_agent,0.88
V0531,三⽉,さんがつ,三⽉,noun,N4,三⽉について勉強しています。,さんがつについてべんきょうしています。,我正在學習關於三⽉的內容。,N4|noun,,teacher_agent,0.79
V0532,四⽉,しがつ,四⽉,noun,N4,四⽉について勉強しています。,しがつについてべんきょうしています。,我正在學習關於四⽉的內容。,N4|noun,,teacher_agent,0.79
V0533,五⽉,ごがつ,五⽉,noun,N4,五⽉について勉強しています。,ごがつについてべんきょうしています。,我正在學習關於五⽉的內容。,N4|noun,,teacher_agent,0.79
V0534,六⽉,ろくがつ,六⽉,noun,N4,六⽉について勉強しています。,ろくがつについてべんきょうしています。,我正在學習關於六⽉的內容。,N4|noun,,teacher_agent,0.79
V0535,七⽉,しちがつ,七⽉,noun,N4,七⽉について勉強しています。,しちがつについてべんきょうしています。,我正在學習關於七⽉的內容。,N4|noun,,teacher_agent,0.79
V0536,,はちがつ,⼋⽉,other,N4,はちがつについて勉強しています。,はちがつについてべんきょうしています。,我正在學習關於⼋⽉的內容。,N4|other,,teacher_agent,0.79
V0537,九⽉,くがつ,九⽉,noun,N4,九⽉について勉強しています。,くがつについてべんきょうしています。,我正在學習關於九⽉的內容。,N4|noun,,teacher_agent,0.79
V0538,,じゅうがつ,⼗⽉,other,N4,じゅうがつについて勉強しています。,じゅうがつについてべんきょうしています。,我正在學習關於⼗⽉的內容。,N4|other,,teacher_agent,0.79
V0539,,じゅういちがつ,⼗⼀⽉,other,N4,じゅういちがつについて勉強しています。,じゅういちがつについてべんきょうしています。,我正在學習關於⼗⼀⽉的內容。,N4|other,,teacher_agent,0.79
V0540,,じゅうにがつ,⼗⼆⽉,other,N4,じゅうにがつについて勉強しています。,じゅうにがつについてべんきょうしています。,我正在學習關於⼗⼆⽉的內容。,N4|other,1⽇ ⼀⽇ ついたち Tsuitachi,teacher_agent,0.79
V0541,,2,⼆⽇ ふつか Futsuka,other,N5,2について勉強しています。,2についてべんきょうしています。,我正在學習關於⼆⽇ ふつか Futsuka的內容。,N5|other,,teacher_agent,0.88
V0542,,3,三⽇ みっか Mikka,other,N5,3について勉強しています。,3についてべんきょうしています。,我正在學習關於三⽇ みっか Mikka的內容。,N5|other,,teacher_agent,0.88
V0543,,4,四⽇ よっか Yokka,other,N5,4について勉強しています。,4についてべんきょうしています。,我正在學習關於四⽇ よっか Yokka的內容。,N5|other,,teacher_agent,0.88
V0544,,5,五⽇ いつか Itsuka,other,N5,5について勉強しています。,5についてべんきょうしています。,我正在學習關於五⽇ いつか Itsuka的內容。,N5|other,,teacher_agent,0.88
V0545,,6,六⽇ むいか Muika,other,N5,6について勉強しています。,6についてべんきょうしています。,我正在學習關於六⽇ むいか Muika的內容。,N5|other,,teacher_agent,0.88
V0546,,7,七⽇ なのか Nanoka,other,N5,7について勉強しています。,7についてべんきょうしています。,我正在學習關於七⽇ なのか Nanoka的內容。,N5|other,,teacher_agent,0.88
V0547,,8,⼋⽇ ようか Yka,other,N5,8について勉強しています。,8についてべんきょうしています。,我正在學習關於⼋⽇ ようか Yka的內容。,N5|other,,teacher_agent,0.88
V0548,,9,九⽇ ここのか Kokonoka,other,N5,9について勉強しています。,9についてべんきょうしています。,我正在學習關於九⽇ ここのか Kokonoka的內容。,N5|other,,teacher_agent,0.88
V0549,,10,⼗⽇ とおか Tka,other,N5,10について勉強しています。,10についてべんきょうしています。,我正在學習關於⼗⽇ とおか Tka的內容。,N5|other,助數詞（量詞） 1 〜 9個（こ） — ⼀般物品 數字 平仮名 數字 平仮名 數字 平仮名 1個 いっこ 4 個 よんこ 7 個 ななこ,teacher_agent,0.88
V0550,個,2,にこ 5 個 ごこ 8 個 はっこ,noun,N4,個について勉強しています。,2についてべんきょうしています。,我正在學習關於にこ 5 個 ごこ 8 個 はっこ的內容。,N4|noun,,teacher_agent,0.79
V0551,個,3,さんこ 6 個 ろっこ 9 個 きゅうこ,noun,N4,個について勉強しています。,3についてべんきょうしています。,我正在學習關於さんこ 6 個 ろっこ 9 個 きゅうこ的內容。,N4|noun,本（ほん） — 細⻑物品（筆、瓶⼦、傘等） 數字 平仮名 數字 平仮名 數字 平仮名 1本 いっぽん 4 本 よんほん 7 本 ななほん,teacher_agent,0.79
V0552,本,2,にほん 5 本 ごほん 8 本 はっぽん,noun,N4,本について勉強しています。,2についてべんきょうしています。,我正在學習關於にほん 5 本 ごほん 8 本 はっぽん的內容。,N4|noun,,teacher_agent,0.79
V0553,本,3,さん いっかい ⼀階 ⼀樓 樓層,noun,N4,本について勉強しています。,3についてべんきょうしています。,我正在學習關於さん いっかい ⼀階 ⼀樓 樓層的內容。,N4|noun,,teacher_agent,0.79
V0554,⼀年,いちねん,⼀年 年數,noun,N4,⼀年について勉強しています。,いちねんについてべんきょうしています。,我正在學習關於⼀年 年數的內容。,N4|noun,,teacher_agent,0.79
V0555,⼀分,いっぷん,⼀分鐘 時間（分鐘）,noun,N4,⼀分について勉強しています。,いっぷんについてべんきょうしています。,我正在學習關於⼀分鐘 時間（分鐘）的內容。,N4|noun,,teacher_agent,0.79
V0556,⼀時間,いちじかん,⼀⼩時 時間⻑度（⼩時）,noun,N4,（⾃動詞 他動詞） ⾃動詞 他動詞 開きます 開けます ドアが開きます 閉まります 閉めます ドアが閉まります 付きます 付けます 電気が付きます 消えます 消します 電気が消えます ⽌まります ⽌めます 時計が⽌まります ⼊（はい）ります ⼊れます ⽝が⼊ります 出ます 出します ⽝がでます 掛（か）かります 掛けます 鍵がかかります 汚れます 汚します 服が汚れます 倒（たお）れます 花瓶が倒れます 壊（こわ）れます 壊します 家が壊れます 割（わ）れます 割ります 卵が割れます 破（やぶ）れます 破ります 袋が破れます 折（お）れます 折ります 鉛筆が折れます 始まります 終わります 落ちます 切れます あきれる（呆れる）意味（繁體字） 1. 傻眼、無語、吃驚到不知道說什麼 2. 因為太離譜⽽感到無奈、受不了例⽂ ⽐較： 込みます / 混みます ①  混む∕混みます（最常⽤） 👉  單純描述「⼈或⾞很多」的狀態 電⾞が混みます 店が混んでいます ②  込む∕込みます 👉  「往裡集中」＋「逐漸變滿」的動態感 ⼈往裡擠 事情、感情、內容「塞得很滿」 例句對⽐ 🚃  電⾞ 電⾞が混んでいます 👉  ⾞廂裡⼈很多（客觀狀態） 電⾞に⼈が込んでいます 👉  ⼈⼀直往⾞廂裡擠進來（動作感） 🛣  道路 道路が混んでいます 👉  路很塞 ⾞が込み合っています 👉  ⾞輛互相擠在⼀起（更書⾯） 教える / 教わる 1. 教える（おしえる） 意思：教、告訴、傳授知識或技能 語氣：主動⽅給予資訊或技能 例句： 先⽣が⽣徒に数学を教える。,（⾃動詞 他動詞） ⾃動詞 他動詞 開きます 開けます ドアが開きます 閉まります 閉めます ドアが閉まります 付きます 付けます 電気が付きます 消えます 消します 電気が消えます ⽌まります ⽌めます 時計が⽌まります ⼊（はい）ります ⼊れます ⽝が⼊ります 出ます 出します ⽝がでます 掛（か）かります 掛けます 鍵がかかります 汚れます 汚します 服が汚れます 倒（たお）れます 花瓶が倒れます 壊（こわ）れます 壊します 家が壊れます 割（わ）れます 割ります 卵が割れます 破（やぶ）れます 破ります 袋が破れます 折（お）れます 折ります 鉛筆が折れます 始まります 終わります 落ちます 切れます あきれる（呆れる）意味（繁體字） 1. 傻眼、無語、吃驚到不知道說什麼 2. 因為太離譜⽽感到無奈、受不了例⽂ ⽐較： 込みます / 混みます ①  混む∕混みます（最常⽤） 👉  單純描述「⼈或⾞很多」的狀態 電⾞が混みます 店が混んでいます ②  込む∕込みます 👉  「往裡集中」＋「逐漸變滿」的動態感 ⼈往裡擠 事情、感情、內容「塞得很滿」 例句對⽐ 🚃  電⾞ 電⾞が混んでいます 👉  ⾞廂裡⼈很多（客觀狀態） 電⾞に⼈が込んでいます 👉  ⼈⼀直往⾞廂裡擠進來（動作感） 🛣  道路 道路が混んでいます 👉  路很塞 ⾞が込み合っています 👉  ⾞輛互相擠在⼀起（更書⾯） 教える / 教わる 1. 教える（おしえる） 意思：教、告訴、傳授知識或技能 語氣：主動⽅給予資訊或技能 例句： 先⽣が⽣徒に数学を教える。,⼀⼩時 時間⻑度（⼩時）,N4|noun,（⾃動詞 他動詞） ⾃動詞 他動詞 開きます 開けます ドアが開きます 閉まります 閉めます ドアが閉まります 付きます 付けます 電気が付きます 消えます 消します 電気が消えます ⽌まります ⽌めます 時計が⽌まります ⼊（はい）ります ⼊れます ⽝が⼊ります 出ます 出します ⽝がでます 掛（か）かります 掛けます 鍵がかかります 汚れます 汚します 服が汚れます 倒（たお）れます 花瓶が倒れます 壊（こわ）れます 壊します 家が壊れます 割（わ）れます 割ります 卵が割れます 破（やぶ）れます 破ります 袋が破れます 折（お）れます 折ります 鉛筆が折れます 始まります 終わります 落ちます 切れます あきれる（呆れる）意味（繁體字） 1. 傻眼、無語、吃驚到不知道說什麼 2. 因為太離譜⽽感到無奈、受不了例⽂ ⽐較： 込みます / 混みます ①  混む∕混みます（最常⽤） 👉  單純描述「⼈或⾞很多」的狀態 電⾞が混みます 店が混んでいます ②  込む∕込みます 👉  「往裡集中」＋「逐漸變滿」的動態感 ⼈往裡擠 事情、感情、內容「塞得很滿」 例句對⽐ 🚃  電⾞ 電⾞が混んでいます 👉  ⾞廂裡⼈很多（客觀狀態） 電⾞に⼈が込んでいます 👉  ⼈⼀直往⾞廂裡擠進來（動作感） 🛣  道路 道路が混んでいます 👉  路很塞 ⾞が込み合っています 👉  ⾞輛互相擠在⼀起（更書⾯） 教える / 教わる 1. 教える（おしえる） 意思：教、告訴、傳授知識或技能 語氣：主動⽅給予資訊或技能 例句： 先⽣が⽣徒に数学を教える。 私は友達に⽇本語を教えています。 2. 教わる（おそわる） 意思：被教、向 … 學習、接受指導 語氣：被動⽅接受知識或技能 例句： ⽣徒は先⽣に数学を教わる。 私は先輩からプログラミングを教わった。 特殊⽤法 ほど〜はない 沒有⽐ …… 更 …… 的了⇒最⾼,teacher_agent,0.83
