entry_id,grammar_point,semantic_concept,connection_rule,meaning_zh,example_japanese,example_reading,example_chinese,jlpt_level,tags,notes,usage_when,usage_avoid,common_mistakes,review_issues,review_status,enriched_by,confidence
G0251,〜には,對於…；在…方面,N / V + には,對於…；在…方面,子供には難しすぎる。,子供には難しすぎる。,對小孩來說太難了。,N4,N4|文法|句型|助詞,,,,,,passed,pdf_extract,0.85
G0252,〜に反する,違反…,N + に反する,違反…,規則に反する行為だ。,規則に反する行為だ。,違反規則的行為。,N4,N4|文法|句型|助詞,,,,,,passed,pdf_extract,0.85
G0253,〜によって,由於…；根據…；靠…,N + によって,由於…；根據…；靠…,人によって考え方が違う。,人によって考え方が違う。,因人想法而異。,N4,N4|文法|句型|助詞,,,,,,passed,pdf_extract,0.85
G0254,〜わたって,遍及…；貫穿…,N + にわたって,遍及…；貫穿…,全国にわたって調査した。,全国にわたって調査した。,遍及全國調查。,N4,N4|文法|句型,,,,,,passed,pdf_extract,0.85
G0255,〜にわたる,遍及…的,N + にわたる,遍及…的,広範囲にわたる問題。,広範囲にわたる問題。,大範圍的問題。,N4,N4|文法|句型|助詞,,,,,,passed,pdf_extract,0.85
G0256,〜のでしょうか,是否…呢（禮貌疑問）,V + のでしょうか,是否…呢（禮貌疑問）,いらっしゃるのでしょうか。,いらっしゃるのでしょうか。,您在嗎？,N4,N4|文法|句型|助詞,,,,,,passed,pdf_extract,0.85
G0257,〜んでしょうか,是否…呢,V + んでしょうか,是否…呢,分かるんでしょうか。,分かるんでしょうか。,您明白嗎？,N4,N4|文法|句型|助詞,,,,,,passed,pdf_extract,0.85
G0258,〜はずがない,不可能…；不會…,V / いAdj + はずがない,不可能…；不會…,彼がそんなことをするはずがない。,彼がそんなことをするはずがない。,他不可能做那種事。,N4,N4|文法|句型|助詞,,,,,,passed,pdf_extract,0.85
G0259,〜は別として,…姑且不論；先不談…,N + は別として,…姑且不論；先不談…,値段は別として、品質はいいです。,値段は別として、品質はいいです。,價格姑且不論，品質很好。,N2,N4|文法|句型|助詞,,暫時擱置某議題，討論其他方面,❌ 不是「作為…」的意思 → 那是 として,不要與 として（作為）混淆 | 不要與 として（作為）混淆,,corrected,grammar_teacher_agent,0.85
G0260,〜はもちろん,…自不用說,N + はもちろん,…自不用說,日本語はもちろん英語も話せる。,日本語はもちろん英語も話せる。,日語自不用說，英語也會。,N4,N4|文法|句型|助詞,,,,,,passed,pdf_extract,0.85
G0261,〜ばかりでなく〜も,不僅…而且…,A ばかりでなく B も,不僅…而且…,彼は英語ばかりでなく、中国語も話せます。,彼は英語ばかりでなく、中国語も話せます。,他不僅會英語，也會中文。,N4,N4|文法|句型|助詞,,,,,,passed,pdf_extract,0.85
G0262,〜ば,如果…就…,Vば,如果…就…,晴れれば出かけます。,晴れれば出かけます。,如果晴天就出門。,N4,N4|文法|句型,,,,,,passed,pdf_extract,0.85
G0263,〜ふりをする,假裝…,V / N + ふりをする,假裝…,知らないふりをする。,知らないふりをする。,假裝不知道。,N4,N4|文法|句型|助詞,,,,,,passed,pdf_extract,0.85
G0264,〜ぶり,…以來（隔了…）,N + ぶり,…以來（隔了…）,十年ぶりに会った。,十年ぶりに会った。,十年來第一次見面。,N4,N4|文法|句型,,,,,,passed,pdf_extract,0.85
G0265,〜べきだ,應該…,V + べきだ,應該…,約束は守るべきだ。,約束は守るべきだ。,應該遵守約定。,N4,N4|文法|句型,,,,,,passed,pdf_extract,0.85
G0266,〜べきだった,應該…（後悔）,V + べきだった,應該…（後悔）,もっと勉強すべきだった。,もっと勉強すべきだった。,應該更努力讀書。,N4,N4|文法|句型,,,,,,passed,pdf_extract,0.85
G0267,〜ほど,越…越…；到…程度,V + ほど,越…越…；到…程度,見れば見るほど好きになる。,見れば見るほど好きになる。,越看越喜歡。,N4,N4|文法|句型,,,,,,passed,pdf_extract,0.85
G0268,〜はど〜はない,既不…也不…,A + はど + B + はない,既不…也不…,高いのはど安いのはない。,高いのはど安いのはない。,既沒貴的也沒便宜的。,N4,N4|文法|句型|助詞,,,,,,passed,pdf_extract,0.85
G0269,〜向き(むき):本質上就很適合某人(天然的適合)。,〜向き(むき):本質上就很適合某人(天然的適合)。,〜向き(むき):本質上就很適合某人(天然的適合)。,〜向き(むき):本質上就很適合某人(天然的適合)。,〜向き(むき):本質上就很適合某人(天然的適合)。 の例文です。,〜向き(むき):本質上就很適合某人(天然的適合)。 の例文です。,〜向き(むき):本質上就很適合某人(天然的適合)。,N4,N4|文法|句型|索引補齊,,,,,例句為模板佔位，非真實例句; 意思與句型名稱相同，缺少釋義; 信心分偏低 (0.58),flagged,teacher_agent,0.58
G0270,〜向け(むけ):為了某個特定對象而特別製造、設計的(人為的針對)。,〜向け(むけ):為了某個特定對象而特別製造、設計的(人為的針對)。,〜向け(むけ):為了某個特定對象而特別製造、設計的(人為的針對)。,〜向け(むけ):為了某個特定對象而特別製造、設計的(人為的針對)。,〜向け(むけ):為了某個特定對象而特別製造、設計的(人為的針對)。 の例文です。,〜向け(むけ):為了某個特定對象而特別製造、設計的(人為的針對)。 の例文です。,〜向け(むけ):為了某個特定對象而特別製造、設計的(人為的針對)。,N4,N4|文法|句型|索引補齊,,,,,例句為模板佔位，非真實例句; 意思與句型名稱相同，缺少釋義; 信心分偏低 (0.58),flagged,teacher_agent,0.58
G0271,〜も〜ば,又…又…,Nも + Vば,又…又…,雨も降れば風も吹く。,雨も降れば風も吹く。,又下雨又刮風。,N4,N4|文法|句型|助詞,,,,,,passed,pdf_extract,0.85
G0272,〜ようがない,無法…,V + ようがない,無法…,信じようがない。,信じようがない。,無法相信。,N4,N4|文法|句型|助詞,,,,,,passed,pdf_extract,0.85
G0273,〜ようとする,正要…；試圖…,Vようとする,正要…；試圖…,出かけようとした。,出かけようとした。,正要出門。,N4,N4|文法|句型|助詞,,,,,,passed,pdf_extract,0.85
G0274,〜わけがない,不可能…,V + わけがない,不可能…,そんなわけがない。,そんなわけがない。,不可能有那種事。,N4,N4|文法|句型|助詞,,,,,,passed,pdf_extract,0.85
G0275,〜わけだ,難怪…；原來…,V / いAdj + わけだ,難怪…；原來…,暖かいわけだ。春になったからだ。,暖かいわけだ。春になったからだ。,難怪暖和，因為春天到了。,N4,N4|文法|句型,,,,,,passed,pdf_extract,0.85
G0276,〜わけではない,並非…；不完全是…,V / いAdj + わけではない,並非…；不完全是…,行きたくないわけではない。,行きたくないわけではない。,並非不想去。,N3,N4|文法|句型|助詞,,部分否定、澄清誤解,全盤否定用 ない 即可,與 わけがない（不可能）不同 | 與 わけがない（不可能）不同,,corrected,grammar_teacher_agent,0.85
G0277,〜わけなはいかない,不得不…；忍不住…,V + にはいられない,不得不…；忍不住…,笑わずにはいられない。,笑わずにはいられない。,忍不住笑。,N4,N4|文法|句型|助詞,,,,,,passed,pdf_extract,0.85
G0278,📘 多い → 多くの,"當你想表達「很多的 ... 」並放在名詞前面時,必須把  多い 變成名詞形式  多く,然後加上  「の」。• 正確:多く  の 知識  ( ✅ )• 正確:多く  の 人  ( ✅ )","日文中有四個字,在修飾名詞時最常使用這種  「名詞  + の」 的變身型態:1. 多い → 多く  の ( 許多 ...)2. 少ない → 少な(すくな)く  の ( 極少數的 ... 註:較少見,通常直接用「少ない人」在某些特定語法下,但「多くの」最常用)3. 遠い → 遠(とお)く  の ( 遠方的 ...)4. 近い → 近(ちか)く  の ( 附近的 ...)範例:近く  の  公園(こうえん)へ  行(い)きます。( 去附近的公園。 )→ 這裡也不會說「近い公園」,雖然文法上勉強通,但「近くの」更自然。","當你想表達「很多的 ... 」並放在名詞前面時,必須把  多い 變成名詞形式  多く,然後加上  「の」。• 正確:多く  の 知識  ( ✅ )• 正確:多く  の 人  ( ✅ )","💬 語感觀測:什麼時候可以用「多い」? 💡 老師的語感加油站:四個特殊的「の」 📘 核心解析:〜てくる 這個句型在這裡代表了兩個關鍵的意義: 1. 動作的「開始」與「發生」 當一個現象(如:雨、雪、風)從「沒有」變成「有」,或者突然開始時,日本人會習慣用「〜てきた」。","💬 語感觀測:什麼時候可以用「多い」? 💡 老師的語感加油站:四個特殊的「の」 📘 核心解析:〜てくる 這個句型在這裡代表了兩個關鍵的意義: 1. 動作的「開始」與「發生」 當一個現象(如:雨、雪、風)從「沒有」變成「有」,或者突然開始時,日本人會習慣用「〜てきた」。","當你想表達「很多的 ... 」並放在名詞前面時,必須把  多い 變成名詞形式  多く,然後加上  「の」。• 正確:多く  の 知識  ( ✅ )• 正確:多く  の 人  ( ✅ )",N3,N3|文法|助詞,"💬 語感觀測:什麼時候可以用「多い」? 💡 老師的語感加油站:四個特殊的「の」 📘 核心解析:〜てくる 這個句型在這裡代表了兩個關鍵的意義: 1. 動作的「開始」與「發生」 當一個現象(如:雨、雪、風)從「沒有」變成「有」,或者突然開始時,日本人會習慣用「〜てきた」。 降(ふ)る:單純描述「下雨」這個事實。 降(ふ)って  くる:強調「開始下雨了」。 2. 空間的「接近」 「くる(來)」代表朝著說話者的方向靠近。雨是從天上落向地面(也就是你所在的地方),所以使用「〜てくる」能精準捕捉到雨水「降臨到我身邊」的動態感。 補充 日 文 筆 記","在日文中,絕大多數的  い形容詞都可以直接加名詞(例如:高い参考書、速い車)。但  「多い(多)」 和  「少ない(少)」 是少數的例外。它們通常不直接修飾名詞。• 錯誤:多い  知識  ( ❌ )• 錯誤:多いの  知識  ( ❌ ) —— ( い形容詞不能加「の」 ) | 當你想表達「很多的 ... 」並放在名詞前面時,必須把  多い 變成名詞形式  多く,然後加上  「の」。• 正確:多く  の 知識  ( ✅ )• 正確:多く  の 人  ( ✅ ) | 💬 語感觀測:什麼時候可以用「多い」? | 雖然它不能放在名詞前,但它可以放在句尾當作述語:• 句尾  OK:この  参考書は、知識が  多い です。    ◦ ( 這本參考書知識很多。 )• 名詞前  NO:這是  多い 知識  的參考書。 ( ❌ )",,老師的語感加油站:四個特殊的「の」,grammar_point 疑似誤拆（例句/說明文字）,excluded,grammar_teacher_agent,0.75
G0279,2  〜にちがいない=  根拠があって確信する(きっと〜だ),2  〜にちがいない=  根拠があって確信する(きっと〜だ),2  〜にちがいない=  根拠があって確信する(きっと〜だ),2  〜にちがいない=  根拠があって確信する(きっと〜だ),2  〜にちがいない=  根拠があって確信する(きっと〜だ)を使います。,2  〜にちがいない=  根拠があって確信する(きっと〜だ)を使います。,2  〜にちがいない=  根拠があって確信する(きっと〜だ),N3,N3|文法|助詞,,,,123213213,例句為模板佔位，非真實例句; 意思與句型名稱相同，缺少釋義; 信心分偏低 (0.5),flagged,teacher_agent,0.5
